Driver,LapTime,Sector1Time,Sector2Time,Sector3Time
SAI,117.225,0 days 00:00:51.656000,0 days 00:00:42.013000,0 days 00:00:23.556000
SAI,96.376,0 days 00:00:30.412000,0 days 00:00:42.131000,0 days 00:00:23.833000
SAI,95.507,0 days 00:00:30.202000,0 days 00:00:41.758000,0 days 00:00:23.547000
SAI,96.088,0 days 00:00:30.590000,0 days 00:00:41.964000,0 days 00:00:23.534000
SAI,96.236,0 days 00:00:30.805000,0 days 00:00:41.897000,0 days 00:00:23.534000
SAI,96.034,0 days 00:00:30.786000,0 days 00:00:41.660000,0 days 00:00:23.588000
SAI,96.104,0 days 00:00:30.796000,0 days 00:00:41.752000,0 days 00:00:23.556000
SAI,96.008,0 days 00:00:30.686000,0 days 00:00:41.770000,0 days 00:00:23.552000
SAI,96.149,0 days 00:00:30.738000,0 days 00:00:41.797000,0 days 00:00:23.614000
SAI,96.2,0 days 00:00:30.698000,0 days 00:00:41.881000,0 days 00:00:23.621000
SAI,96.22,0 days 00:00:30.724000,0 days 00:00:41.907000,0 days 00:00:23.589000
SAI,96.221,0 days 00:00:30.714000,0 days 00:00:41.878000,0 days 00:00:23.629000
SAI,96.272,0 days 00:00:30.807000,0 days 00:00:41.836000,0 days 00:00:23.629000
SAI,96.534,0 days 00:00:30.901000,0 days 00:00:41.965000,0 days 00:00:23.668000
SAI,96.6,0 days 00:00:30.852000,0 days 00:00:41.970000,0 days 00:00:23.778000
SAI,96.337,0 days 00:00:30.746000,0 days 00:00:41.897000,0 days 00:00:23.694000
SAI,96.537,0 days 00:00:30.851000,0 days 00:00:41.959000,0 days 00:00:23.727000
SAI,96.762,0 days 00:00:30.873000,0 days 00:00:42.115000,0 days 00:00:23.774000
SAI,96.556,0 days 00:00:30.833000,0 days 00:00:41.987000,0 days 00:00:23.736000
SAI,96.551,0 days 00:00:30.858000,0 days 00:00:41.933000,0 days 00:00:23.760000
SAI,99.274,0 days 00:00:30.872000,0 days 00:00:42.117000,0 days 00:00:26.285000
SAI,115.62,0 days 00:00:50.852000,0 days 00:00:41.528000,0 days 00:00:23.240000
SAI,95.302,0 days 00:00:30.695000,0 days 00:00:41.390000,0 days 00:00:23.217000
SAI,95.1,0 days 00:00:30.631000,0 days 00:00:41.329000,0 days 00:00:23.140000
SAI,94.709,0 days 00:00:30.481000,0 days 00:00:41.066000,0 days 00:00:23.162000
SAI,94.739,0 days 00:00:30.382000,0 days 00:00:41.146000,0 days 00:00:23.211000
SAI,95.041,0 days 00:00:30.638000,0 days 00:00:41.205000,0 days 00:00:23.198000
SAI,94.861,0 days 00:00:30.448000,0 days 00:00:41.195000,0 days 00:00:23.218000
SAI,94.795,0 days 00:00:30.387000,0 days 00:00:41.201000,0 days 00:00:23.207000
SAI,94.507,0 days 00:00:30.350000,0 days 00:00:40.971000,0 days 00:00:23.186000
SAI,94.79,0 days 00:00:30.398000,0 days 00:00:41.123000,0 days 00:00:23.269000
SAI,94.853,0 days 00:00:30.466000,0 days 00:00:41.116000,0 days 00:00:23.271000
SAI,94.901,0 days 00:00:30.455000,0 days 00:00:41.086000,0 days 00:00:23.360000
SAI,94.981,0 days 00:00:30.602000,0 days 00:00:41.028000,0 days 00:00:23.351000
SAI,95.44,0 days 00:00:30.499000,0 days 00:00:41.580000,0 days 00:00:23.361000
SAI,95.142,0 days 00:00:30.468000,0 days 00:00:41.331000,0 days 00:00:23.343000
SAI,95.282,0 days 00:00:30.502000,0 days 00:00:41.387000,0 days 00:00:23.393000
SAI,95.083,0 days 00:00:30.522000,0 days 00:00:41.259000,0 days 00:00:23.302000
SAI,95.211,0 days 00:00:30.491000,0 days 00:00:41.288000,0 days 00:00:23.432000
SAI,95.309,0 days 00:00:30.555000,0 days 00:00:41.277000,0 days 00:00:23.477000
SAI,95.407,0 days 00:00:30.699000,0 days 00:00:41.192000,0 days 00:00:23.516000
SAI,95.305,0 days 00:00:30.593000,0 days 00:00:41.180000,0 days 00:00:23.532000
SAI,95.327,0 days 00:00:30.550000,0 days 00:00:41.125000,0 days 00:00:23.652000
LEC,96.862,0 days 00:00:31.166000,0 days 00:00:41.864000,0 days 00:00:23.832000
LEC,98.062,0 days 00:00:31.223000,0 days 00:00:42.856000,0 days 00:00:23.983000
LEC,97.752,0 days 00:00:30.958000,0 days 00:00:42.784000,0 days 00:00:24.010000
LEC,98.131,0 days 00:00:31.192000,0 days 00:00:42.872000,0 days 00:00:24.067000
LEC,97.782,0 days 00:00:30.936000,0 days 00:00:42.751000,0 days 00:00:24.095000
LEC,98.957,0 days 00:00:31.008000,0 days 00:00:43.761000,0 days 00:00:24.188000
LEC,98.136,0 days 00:00:31.200000,0 days 00:00:42.753000,0 days 00:00:24.183000
LEC,97.844,0 days 00:00:31.147000,0 days 00:00:42.533000,0 days 00:00:24.164000
LEC,97.884,0 days 00:00:30.988000,0 days 00:00:42.534000,0 days 00:00:24.362000
LEC,101.737,0 days 00:00:32.241000,0 days 00:00:42.647000,0 days 00:00:26.849000
LEC,117.471,0 days 00:00:51.178000,0 days 00:00:42.371000,0 days 00:00:23.922000
LEC,96.432,0 days 00:00:30.580000,0 days 00:00:42.173000,0 days 00:00:23.679000
LEC,96.756,0 days 00:00:30.787000,0 days 00:00:42.232000,0 days 00:00:23.737000
LEC,96.813,0 days 00:00:30.831000,0 days 00:00:42.256000,0 days 00:00:23.726000
LEC,96.673,0 days 00:00:30.606000,0 days 00:00:42.320000,0 days 00:00:23.747000
LEC,97.302,0 days 00:00:31.109000,0 days 00:00:42.332000,0 days 00:00:23.861000
LEC,97.438,0 days 00:00:31.180000,0 days 00:00:42.467000,0 days 00:00:23.791000
LEC,96.821,0 days 00:00:30.986000,0 days 00:00:42.030000,0 days 00:00:23.805000
LEC,96.794,0 days 00:00:30.839000,0 days 00:00:42.103000,0 days 00:00:23.852000
LEC,96.977,0 days 00:00:31.089000,0 days 00:00:42.091000,0 days 00:00:23.797000
LEC,96.796,0 days 00:00:30.994000,0 days 00:00:41.976000,0 days 00:00:23.826000
LEC,96.987,0 days 00:00:31.131000,0 days 00:00:41.941000,0 days 00:00:23.915000
LEC,96.924,0 days 00:00:31.083000,0 days 00:00:41.904000,0 days 00:00:23.937000
LEC,96.76,0 days 00:00:31.059000,0 days 00:00:41.828000,0 days 00:00:23.873000
LEC,96.81,0 days 00:00:30.991000,0 days 00:00:41.901000,0 days 00:00:23.918000
LEC,96.831,0 days 00:00:31.081000,0 days 00:00:41.881000,0 days 00:00:23.869000
LEC,96.907,0 days 00:00:31.019000,0 days 00:00:41.971000,0 days 00:00:23.917000
LEC,96.963,0 days 00:00:30.974000,0 days 00:00:42.065000,0 days 00:00:23.924000
LEC,97.158,0 days 00:00:31.134000,0 days 00:00:42.030000,0 days 00:00:23.994000
LEC,97.031,0 days 00:00:30.999000,0 days 00:00:42.079000,0 days 00:00:23.953000
LEC,96.941,0 days 00:00:31.153000,0 days 00:00:41.922000,0 days 00:00:23.866000
LEC,96.741,0 days 00:00:30.990000,0 days 00:00:41.868000,0 days 00:00:23.883000
LEC,99.614,0 days 00:00:31.219000,0 days 00:00:41.932000,0 days 00:00:26.463000
LEC,116.166,0 days 00:00:51.681000,0 days 00:00:41.260000,0 days 00:00:23.225000
LEC,94.09,0 days 00:00:30.063000,0 days 00:00:40.650000,0 days 00:00:23.377000
LEC,94.897,0 days 00:00:30.611000,0 days 00:00:40.962000,0 days 00:00:23.324000
LEC,94.783,0 days 00:00:30.550000,0 days 00:00:40.953000,0 days 00:00:23.280000
LEC,95.087,0 days 00:00:30.604000,0 days 00:00:41.077000,0 days 00:00:23.406000
LEC,94.859,0 days 00:00:30.507000,0 days 00:00:40.836000,0 days 00:00:23.516000
LEC,95.028,0 days 00:00:30.539000,0 days 00:00:41.033000,0 days 00:00:23.456000
LEC,94.982,0 days 00:00:30.413000,0 days 00:00:41.067000,0 days 00:00:23.502000
LEC,95.192,0 days 00:00:30.286000,0 days 00:00:41.367000,0 days 00:00:23.539000
LEC,95.051,0 days 00:00:30.468000,0 days 00:00:41.124000,0 days 00:00:23.459000
LEC,95.22,0 days 00:00:30.355000,0 days 00:00:41.281000,0 days 00:00:23.584000
LEC,95.058,0 days 00:00:30.238000,0 days 00:00:41.400000,0 days 00:00:23.420000
LEC,95.057,0 days 00:00:30.577000,0 days 00:00:41.115000,0 days 00:00:23.365000
LEC,95.308,0 days 00:00:30.640000,0 days 00:00:41.183000,0 days 00:00:23.485000
LEC,95.302,0 days 00:00:30.689000,0 days 00:00:41.120000,0 days 00:00:23.493000
LEC,95.383,0 days 00:00:30.639000,0 days 00:00:41.285000,0 days 00:00:23.459000
LEC,95.418,0 days 00:00:30.721000,0 days 00:00:41.116000,0 days 00:00:23.581000
LEC,95.394,0 days 00:00:30.693000,0 days 00:00:41.156000,0 days 00:00:23.545000
LEC,95.48,0 days 00:00:30.777000,0 days 00:00:41.227000,0 days 00:00:23.476000
LEC,95.265,0 days 00:00:30.700000,0 days 00:00:41.077000,0 days 00:00:23.488000
LEC,95.785,0 days 00:00:30.857000,0 days 00:00:41.308000,0 days 00:00:23.620000
LEC,95.924,0 days 00:00:30.744000,0 days 00:00:41.565000,0 days 00:00:23.615000
LEC,96.324,0 days 00:00:30.856000,0 days 00:00:41.655000,0 days 00:00:23.813000
RUS,96.635,0 days 00:00:30.829000,0 days 00:00:42.038000,0 days 00:00:23.768000
RUS,96.406,0 days 00:00:30.367000,0 days 00:00:42.202000,0 days 00:00:23.837000
RUS,97.738,0 days 00:00:31.135000,0 days 00:00:42.609000,0 days 00:00:23.994000
RUS,98.116,0 days 00:00:31.636000,0 days 00:00:42.573000,0 days 00:00:23.907000
RUS,97.784,0 days 00:00:31.360000,0 days 00:00:42.508000,0 days 00:00:23.916000
RUS,98.082,0 days 00:00:31.480000,0 days 00:00:42.577000,0 days 00:00:24.025000
RUS,97.862,0 days 00:00:31.238000,0 days 00:00:42.646000,0 days 00:00:23.978000
RUS,97.73,0 days 00:00:31.120000,0 days 00:00:42.578000,0 days 00:00:24.032000
RUS,97.782,0 days 00:00:31.247000,0 days 00:00:42.538000,0 days 00:00:23.997000
RUS,100.515,0 days 00:00:31.392000,0 days 00:00:42.646000,0 days 00:00:26.477000
RUS,118.46,0 days 00:00:52.570000,0 days 00:00:42.189000,0 days 00:00:23.701000
RUS,97.167,0 days 00:00:30.759000,0 days 00:00:42.479000,0 days 00:00:23.929000
RUS,97.571,0 days 00:00:30.851000,0 days 00:00:42.740000,0 days 00:00:23.980000
RUS,96.922,0 days 00:00:31.038000,0 days 00:00:42.152000,0 days 00:00:23.732000
RUS,96.683,0 days 00:00:31.030000,0 days 00:00:42.084000,0 days 00:00:23.569000
RUS,96.234,0 days 00:00:30.747000,0 days 00:00:41.766000,0 days 00:00:23.721000
RUS,97.819,0 days 00:00:31.462000,0 days 00:00:42.532000,0 days 00:00:23.825000
RUS,97.233,0 days 00:00:31.101000,0 days 00:00:42.267000,0 days 00:00:23.865000
RUS,96.732,0 days 00:00:30.862000,0 days 00:00:42.099000,0 days 00:00:23.771000
RUS,96.769,0 days 00:00:30.870000,0 days 00:00:42.180000,0 days 00:00:23.719000
RUS,96.992,0 days 00:00:30.840000,0 days 00:00:42.313000,0 days 00:00:23.839000
RUS,96.954,0 days 00:00:31.043000,0 days 00:00:42.088000,0 days 00:00:23.823000
RUS,96.736,0 days 00:00:30.867000,0 days 00:00:42.107000,0 days 00:00:23.762000
RUS,96.928,0 days 00:00:30.941000,0 days 00:00:42.199000,0 days 00:00:23.788000
RUS,96.801,0 days 00:00:30.867000,0 days 00:00:42.161000,0 days 00:00:23.773000
RUS,96.815,0 days 00:00:30.930000,0 days 00:00:42.115000,0 days 00:00:23.770000
RUS,96.911,0 days 00:00:30.980000,0 days 00:00:42.149000,0 days 00:00:23.782000
RUS,97.066,0 days 00:00:30.993000,0 days 00:00:42.224000,0 days 00:00:23.849000
RUS,97.186,0 days 00:00:31.030000,0 days 00:00:42.221000,0 days 00:00:23.935000
RUS,99.405,0 days 00:00:31.061000,0 days 00:00:42.153000,0 days 00:00:26.191000
RUS,117.267,0 days 00:00:52.151000,0 days 00:00:41.641000,0 days 00:00:23.475000
RUS,95.838,0 days 00:00:30.638000,0 days 00:00:41.572000,0 days 00:00:23.628000
RUS,95.241,0 days 00:00:30.286000,0 days 00:00:41.651000,0 days 00:00:23.304000
RUS,95.772,0 days 00:00:30.587000,0 days 00:00:41.817000,0 days 00:00:23.368000
RUS,95.434,0 days 00:00:30.608000,0 days 00:00:41.494000,0 days 00:00:23.332000
RUS,95.481,0 days 00:00:30.566000,0 days 00:00:41.586000,0 days 00:00:23.329000
RUS,95.479,0 days 00:00:30.600000,0 days 00:00:41.469000,0 days 00:00:23.410000
RUS,95.204,0 days 00:00:30.547000,0 days 00:00:41.329000,0 days 00:00:23.328000
RUS,95.065,0 days 00:00:30.390000,0 days 00:00:41.347000,0 days 00:00:23.328000
RUS,95.093,0 days 00:00:30.541000,0 days 00:00:41.250000,0 days 00:00:23.302000
RUS,95.136,0 days 00:00:30.570000,0 days 00:00:41.196000,0 days 00:00:23.370000
RUS,95.193,0 days 00:00:30.626000,0 days 00:00:41.237000,0 days 00:00:23.330000
RUS,95.162,0 days 00:00:30.573000,0 days 00:00:41.252000,0 days 00:00:23.337000
RUS,95.276,0 days 00:00:30.599000,0 days 00:00:41.328000,0 days 00:00:23.349000
RUS,96.657,0 days 00:00:30.649000,0 days 00:00:42.244000,0 days 00:00:23.764000
RUS,95.805,0 days 00:00:30.525000,0 days 00:00:41.724000,0 days 00:00:23.556000
RUS,96.059,0 days 00:00:30.794000,0 days 00:00:41.795000,0 days 00:00:23.470000
RUS,95.954,0 days 00:00:30.723000,0 days 00:00:41.727000,0 days 00:00:23.504000
RUS,96.181,0 days 00:00:30.691000,0 days 00:00:41.930000,0 days 00:00:23.560000
RUS,95.852,0 days 00:00:30.639000,0 days 00:00:41.734000,0 days 00:00:23.479000
RUS,96.186,0 days 00:00:30.678000,0 days 00:00:41.927000,0 days 00:00:23.581000
RUS,95.979,0 days 00:00:30.752000,0 days 00:00:41.740000,0 days 00:00:23.487000
RUS,96.013,0 days 00:00:30.744000,0 days 00:00:41.687000,0 days 00:00:23.582000
RUS,96.151,0 days 00:00:30.818000,0 days 00:00:41.709000,0 days 00:00:23.624000
RUS,96.35,0 days 00:00:30.808000,0 days 00:00:41.885000,0 days 00:00:23.657000
RUS,96.44,0 days 00:00:30.765000,0 days 00:00:42.018000,0 days 00:00:23.657000
NOR,98.01,0 days 00:00:31.353000,0 days 00:00:42.618000,0 days 00:00:24.039000
NOR,97.787,0 days 00:00:31.112000,0 days 00:00:42.476000,0 days 00:00:24.199000
NOR,97.45,0 days 00:00:31.115000,0 days 00:00:42.193000,0 days 00:00:24.142000
NOR,97.794,0 days 00:00:31.258000,0 days 00:00:42.379000,0 days 00:00:24.157000
NOR,97.896,0 days 00:00:31.027000,0 days 00:00:42.622000,0 days 00:00:24.247000
NOR,97.86,0 days 00:00:31.074000,0 days 00:00:42.514000,0 days 00:00:24.272000
NOR,98.134,0 days 00:00:31.171000,0 days 00:00:42.688000,0 days 00:00:24.275000
NOR,98.064,0 days 00:00:31.051000,0 days 00:00:42.721000,0 days 00:00:24.292000
NOR,97.936,0 days 00:00:31.019000,0 days 00:00:42.563000,0 days 00:00:24.354000
NOR,98.172,0 days 00:00:31.163000,0 days 00:00:42.740000,0 days 00:00:24.269000
NOR,98.082,0 days 00:00:31.232000,0 days 00:00:42.561000,0 days 00:00:24.289000
NOR,100.635,0 days 00:00:31.225000,0 days 00:00:42.508000,0 days 00:00:26.902000
NOR,117.77,0 days 00:00:51.681000,0 days 00:00:42.243000,0 days 00:00:23.846000
NOR,96.912,0 days 00:00:31.011000,0 days 00:00:42.058000,0 days 00:00:23.843000
NOR,96.565,0 days 00:00:30.716000,0 days 00:00:42.031000,0 days 00:00:23.818000
NOR,96.776,0 days 00:00:31.049000,0 days 00:00:41.973000,0 days 00:00:23.754000
NOR,96.508,0 days 00:00:30.803000,0 days 00:00:41.777000,0 days 00:00:23.928000
NOR,96.416,0 days 00:00:30.870000,0 days 00:00:41.774000,0 days 00:00:23.772000
NOR,96.501,0 days 00:00:30.817000,0 days 00:00:41.871000,0 days 00:00:23.813000
NOR,96.62,0 days 00:00:30.889000,0 days 00:00:41.825000,0 days 00:00:23.906000
NOR,96.668,0 days 00:00:30.839000,0 days 00:00:41.822000,0 days 00:00:24.007000
NOR,96.696,0 days 00:00:30.920000,0 days 00:00:41.877000,0 days 00:00:23.899000
NOR,96.823,0 days 00:00:30.890000,0 days 00:00:42.047000,0 days 00:00:23.886000
NOR,96.73,0 days 00:00:30.923000,0 days 00:00:41.924000,0 days 00:00:23.883000
NOR,96.566,0 days 00:00:30.845000,0 days 00:00:41.878000,0 days 00:00:23.843000
NOR,96.726,0 days 00:00:30.873000,0 days 00:00:41.939000,0 days 00:00:23.914000
NOR,97.018,0 days 00:00:30.980000,0 days 00:00:41.984000,0 days 00:00:24.054000
NOR,97.041,0 days 00:00:30.879000,0 days 00:00:42.160000,0 days 00:00:24.002000
NOR,96.986,0 days 00:00:30.946000,0 days 00:00:42.076000,0 days 00:00:23.964000
NOR,97.083,0 days 00:00:30.944000,0 days 00:00:42.127000,0 days 00:00:24.012000
NOR,97.171,0 days 00:00:30.994000,0 days 00:00:42.140000,0 days 00:00:24.037000
NOR,99.626,0 days 00:00:31.223000,0 days 00:00:42.016000,0 days 00:00:26.387000
NOR,116.898,0 days 00:00:51.869000,0 days 00:00:41.547000,0 days 00:00:23.482000
NOR,94.476,0 days 00:00:30.320000,0 days 00:00:40.838000,0 days 00:00:23.318000
NOR,95.69,0 days 00:00:30.162000,0 days 00:00:42.072000,0 days 00:00:23.456000
NOR,95.067,0 days 00:00:30.355000,0 days 00:00:41.339000,0 days 00:00:23.373000
NOR,95.149,0 days 00:00:30.480000,0 days 00:00:41.161000,0 days 00:00:23.508000
NOR,94.88,0 days 00:00:30.350000,0 days 00:00:41.047000,0 days 00:00:23.483000
NOR,95.276,0 days 00:00:30.366000,0 days 00:00:41.222000,0 days 00:00:23.688000
NOR,95.069,0 days 00:00:30.318000,0 days 00:00:41.261000,0 days 00:00:23.490000
NOR,95.165,0 days 00:00:30.402000,0 days 00:00:41.212000,0 days 00:00:23.551000
NOR,95.295,0 days 00:00:30.462000,0 days 00:00:41.196000,0 days 00:00:23.637000
NOR,95.346,0 days 00:00:30.488000,0 days 00:00:41.267000,0 days 00:00:23.591000
NOR,95.338,0 days 00:00:30.468000,0 days 00:00:41.240000,0 days 00:00:23.630000
NOR,95.371,0 days 00:00:30.485000,0 days 00:00:41.244000,0 days 00:00:23.642000
NOR,95.485,0 days 00:00:30.546000,0 days 00:00:41.341000,0 days 00:00:23.598000
NOR,95.717,0 days 00:00:30.638000,0 days 00:00:41.369000,0 days 00:00:23.710000
NOR,95.674,0 days 00:00:30.640000,0 days 00:00:41.340000,0 days 00:00:23.694000
NOR,95.657,0 days 00:00:30.563000,0 days 00:00:41.375000,0 days 00:00:23.719000
NOR,96.038,0 days 00:00:30.786000,0 days 00:00:41.516000,0 days 00:00:23.736000
NOR,95.922,0 days 00:00:30.655000,0 days 00:00:41.461000,0 days 00:00:23.806000
NOR,95.782,0 days 00:00:30.666000,0 days 00:00:41.392000,0 days 00:00:23.724000
NOR,95.934,0 days 00:00:30.672000,0 days 00:00:41.387000,0 days 00:00:23.875000
NOR,96.223,0 days 00:00:31.035000,0 days 00:00:41.372000,0 days 00:00:23.816000
NOR,95.976,0 days 00:00:30.691000,0 days 00:00:41.471000,0 days 00:00:23.814000
NOR,96.582,0 days 00:00:30.771000,0 days 00:00:41.992000,0 days 00:00:23.819000
HAM,98.273,0 days 00:00:31.287000,0 days 00:00:42.893000,0 days 00:00:24.093000
HAM,98.303,0 days 00:00:31.062000,0 days 00:00:43.099000,0 days 00:00:24.142000
HAM,98.287,0 days 00:00:30.983000,0 days 00:00:43.146000,0 days 00:00:24.158000
HAM,98.35,0 days 00:00:31.140000,0 days 00:00:43.010000,0 days 00:00:24.200000
HAM,98.183,0 days 00:00:31.124000,0 days 00:00:42.887000,0 days 00:00:24.172000
HAM,97.839,0 days 00:00:30.829000,0 days 00:00:42.823000,0 days 00:00:24.187000
HAM,98.221,0 days 00:00:31.079000,0 days 00:00:42.886000,0 days 00:00:24.256000
HAM,98.645,0 days 00:00:31.088000,0 days 00:00:43.171000,0 days 00:00:24.386000
HAM,98.037,0 days 00:00:30.931000,0 days 00:00:42.821000,0 days 00:00:24.285000
HAM,98.236,0 days 00:00:31.279000,0 days 00:00:42.819000,0 days 00:00:24.138000
HAM,100.889,0 days 00:00:31.206000,0 days 00:00:42.881000,0 days 00:00:26.802000
HAM,118.645,0 days 00:00:52.396000,0 days 00:00:42.491000,0 days 00:00:23.758000
HAM,97.178,0 days 00:00:31.073000,0 days 00:00:42.404000,0 days 00:00:23.701000
HAM,97.264,0 days 00:00:31.095000,0 days 00:00:42.315000,0 days 00:00:23.854000
HAM,97.091,0 days 00:00:31.165000,0 days 00:00:42.207000,0 days 00:00:23.719000
HAM,97.111,0 days 00:00:30.738000,0 days 00:00:42.640000,0 days 00:00:23.733000
HAM,96.85,0 days 00:00:30.825000,0 days 00:00:42.221000,0 days 00:00:23.804000
HAM,96.694,0 days 00:00:30.848000,0 days 00:00:42.131000,0 days 00:00:23.715000
HAM,96.264,0 days 00:00:30.768000,0 days 00:00:41.794000,0 days 00:00:23.702000
HAM,96.51,0 days 00:00:30.757000,0 days 00:00:42.003000,0 days 00:00:23.750000
HAM,96.633,0 days 00:00:30.733000,0 days 00:00:42.141000,0 days 00:00:23.759000
HAM,96.717,0 days 00:00:30.884000,0 days 00:00:42.063000,0 days 00:00:23.770000
HAM,96.666,0 days 00:00:30.826000,0 days 00:00:42.100000,0 days 00:00:23.740000
HAM,96.919,0 days 00:00:31.037000,0 days 00:00:42.090000,0 days 00:00:23.792000
HAM,96.714,0 days 00:00:30.847000,0 days 00:00:42.095000,0 days 00:00:23.772000
HAM,97.201,0 days 00:00:30.891000,0 days 00:00:42.390000,0 days 00:00:23.920000
HAM,96.692,0 days 00:00:30.907000,0 days 00:00:41.948000,0 days 00:00:23.837000
HAM,96.786,0 days 00:00:30.897000,0 days 00:00:42.023000,0 days 00:00:23.866000
HAM,97.244,0 days 00:00:30.945000,0 days 00:00:42.370000,0 days 00:00:23.929000
HAM,96.975,0 days 00:00:30.837000,0 days 00:00:42.175000,0 days 00:00:23.963000
HAM,97.325,0 days 00:00:31.076000,0 days 00:00:42.235000,0 days 00:00:24.014000
HAM,99.696,0 days 00:00:30.937000,0 days 00:00:42.399000,0 days 00:00:26.360000
HAM,114.974,0 days 00:00:50.966000,0 days 00:00:40.903000,0 days 00:00:23.105000
HAM,95.489,0 days 00:00:30.776000,0 days 00:00:41.304000,0 days 00:00:23.409000
HAM,95.279,0 days 00:00:30.303000,0 days 00:00:41.653000,0 days 00:00:23.323000
HAM,95.597,0 days 00:00:30.384000,0 days 00:00:41.575000,0 days 00:00:23.638000
HAM,94.966,0 days 00:00:30.060000,0 days 00:00:41.423000,0 days 00:00:23.483000
HAM,94.722,0 days 00:00:30.170000,0 days 00:00:41.159000,0 days 00:00:23.393000
HAM,95.041,0 days 00:00:30.443000,0 days 00:00:41.198000,0 days 00:00:23.400000
HAM,94.94,0 days 00:00:30.463000,0 days 00:00:41.116000,0 days 00:00:23.361000
HAM,94.996,0 days 00:00:30.426000,0 days 00:00:41.130000,0 days 00:00:23.440000
HAM,94.935,0 days 00:00:30.437000,0 days 00:00:41.134000,0 days 00:00:23.364000
HAM,95.169,0 days 00:00:30.494000,0 days 00:00:41.229000,0 days 00:00:23.446000
HAM,95.184,0 days 00:00:30.483000,0 days 00:00:41.299000,0 days 00:00:23.402000
HAM,95.285,0 days 00:00:30.569000,0 days 00:00:41.258000,0 days 00:00:23.458000
HAM,95.226,0 days 00:00:30.514000,0 days 00:00:41.311000,0 days 00:00:23.401000
HAM,96.165,0 days 00:00:30.691000,0 days 00:00:41.926000,0 days 00:00:23.548000
HAM,95.914,0 days 00:00:30.616000,0 days 00:00:41.819000,0 days 00:00:23.479000
HAM,95.612,0 days 00:00:30.655000,0 days 00:00:41.454000,0 days 00:00:23.503000
HAM,95.532,0 days 00:00:30.597000,0 days 00:00:41.403000,0 days 00:00:23.532000
HAM,95.479,0 days 00:00:30.578000,0 days 00:00:41.382000,0 days 00:00:23.519000
HAM,95.55,0 days 00:00:30.643000,0 days 00:00:41.252000,0 days 00:00:23.655000
HAM,95.974,0 days 00:00:30.792000,0 days 00:00:41.706000,0 days 00:00:23.476000
HAM,95.633,0 days 00:00:30.602000,0 days 00:00:41.487000,0 days 00:00:23.544000
