Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,temperature,season_points,wet_performance_factor
BOT,98.18,31.375,42.575,24.23,30,77,0.5
BOT,98.146,31.186,42.705,24.255,30,78,0.5
BOT,98.262,31.299,42.697,24.266,30,79,0.5
BOT,98.308,31.266,42.752,24.29,30,80,0.5
BOT,98.426,31.325,42.741,24.36,30,81,0.5
BOT,98.595,31.285,42.889,24.421,30,82,0.5
BOT,98.654,31.344,42.981,24.329,30,83,0.5
BOT,101.252,31.469,42.763,27.02,30,84,0.5
BOT,96.763,30.988,42.106,23.669,30,85,0.5
BOT,96.202,30.95,41.558,23.694,30,86,0.5
BOT,98.009,32.25,42.108,23.651,30,87,0.5
BOT,96.578,30.892,41.986,23.7,30,88,0.5
BOT,96.792,30.8,41.963,24.029,30,89,0.5
BOT,98.008,31.511,42.24,24.257,30,90,0.5
BOT,97.774,31.497,42.346,23.931,30,91,0.5
BOT,97.189,31.047,42.287,23.855,30,92,0.5
BOT,97.393,30.903,42.672,23.818,30,93,0.5
BOT,96.437,30.804,41.851,23.782,30,94,0.5
BOT,96.374,30.9,41.717,23.757,30,95,0.5
BOT,96.569,30.907,41.761,23.901,30,96,0.5
BOT,96.63,30.844,41.917,23.869,30,97,0.5
BOT,96.663,30.916,41.985,23.762,30,98,0.5
BOT,96.297,30.825,41.72,23.752,30,99,0.5
BOT,96.604,30.873,41.907,23.824,30,100,0.5
BOT,96.765,30.913,41.993,23.859,30,101,0.5
BOT,96.91,31.028,42.029,23.853,30,102,0.5
BOT,96.91,31.025,41.997,23.888,30,103,0.5
BOT,96.819,31.019,41.936,23.864,30,104,0.5
BOT,96.949,30.997,41.98,23.972,30,105,0.5
BOT,99.035,30.979,42.128,25.928,30,106,0.5
BOT,97.095,30.705,42.292,24.098,30,107,0.5
BOT,97.205,31.026,42.195,23.984,30,108,0.5
BOT,97.956,31.235,42.521,24.2,30,109,0.5
SAR,98.481,31.096,43.005,24.38,30,0,0.5
SAR,98.707,31.105,43.155,24.447,30,1,0.5
SAR,98.39,31.044,42.904,24.442,30,2,0.5
SAR,98.757,31.048,43.209,24.5,30,3,0.5
SAR,98.582,31.037,42.981,24.564,30,4,0.5
SAR,99.464,31.373,43.491,24.6,30,5,0.5
SAR,99.58,31.566,43.336,24.678,30,6,0.5
SAR,99.366,31.398,43.299,24.669,30,7,0.5
SAR,132.438,64.866,42.959,24.613,30,8,0.5
SAR,98.493,31.666,42.766,24.061,30,9,0.5
SAR,100.989,31.427,43.601,25.961,30,10,0.5
SAR,101.47,34.301,43.043,24.126,30,11,0.5
SAR,97.594,31.044,42.414,24.136,30,12,0.5
SAR,101.37,34.383,42.896,24.091,30,13,0.5
SAR,99.758,31.181,42.77,25.807,30,14,0.5
SAR,98.077,31.257,42.709,24.111,30,15,0.5
SAR,97.742,31.201,42.532,24.009,30,16,0.5
SAR,97.82,31.11,42.663,24.047,30,17,0.5
SAR,98.009,31.167,42.681,24.161,30,18,0.5
SAR,97.728,31.115,42.516,24.097,30,19,0.5
SAR,97.621,31.065,42.487,24.069,30,20,0.5
SAR,99.437,31.076,42.618,25.743,30,21,0.5
SAR,99.093,32.025,42.881,24.187,30,22,0.5
SAR,97.859,31.152,42.533,24.174,30,23,0.5
SAR,98.288,31.178,42.806,24.304,30,24,0.5
SAR,100.535,31.128,42.603,26.804,30,25,0.5
SAR,121.581,52.601,45.132,23.848,30,26,0.5
SAR,95.715,30.623,41.483,23.609,30,27,0.5
SAR,96.713,30.539,42.489,23.685,30,28,0.5
SAR,96.563,30.82,41.868,23.875,30,29,0.5
SAR,97.433,30.732,42.718,23.983,30,30,0.5
SAR,96.475,30.708,41.944,23.823,30,31,0.5
SAR,96.859,31.015,42.023,23.821,30,32,0.5
SAR,96.462,30.805,41.808,23.849,30,33,0.5
SAR,96.785,30.826,42.127,23.832,30,34,0.5
SAR,96.732,30.786,42.026,23.92,30,35,0.5
SAR,97.016,30.987,42.097,23.932,30,36,0.5
SAR,99.817,30.76,42.614,26.443,30,37,0.5
SAR,120.282,55.516,41.323,23.443,30,38,0.5
SAR,94.735,30.316,40.966,23.453,30,39,0.5
SAR,95.001,30.462,41.076,23.463,30,40,0.5
SAR,95.13,30.599,41.146,23.385,30,41,0.5
SAR,95.333,30.587,41.272,23.474,30,42,0.5
SAR,95.939,30.872,41.469,23.598,30,43,0.5
SAR,96.729,30.667,42.237,23.825,30,44,0.5
SAR,95.688,30.357,41.593,23.738,30,45,0.5
SAR,95.59,30.638,41.303,23.649,30,46,0.5
SAR,95.66,30.671,41.368,23.621,30,47,0.5
SAR,95.972,30.781,41.539,23.652,30,48,0.5
SAR,95.987,30.775,41.44,23.772,30,49,0.5
SAR,96.088,30.798,41.61,23.68,30,50,0.5
SAR,99.614,32.179,43.748,23.687,30,51,0.5
SAR,96.209,30.671,41.782,23.756,30,52,0.5
VER,93.093,31.455,35.489,26.149,30,58,0.5
VER,93.137,31.551,35.472,26.114,30,59,0.5
VER,93.504,31.508,35.686,26.31,30,60,0.5
VER,92.834,31.318,35.41,26.106,30,61,0.5
VER,92.939,31.528,35.395,26.016,30,62,0.5
VER,92.895,31.547,35.239,26.109,30,63,0.5
VER,92.838,31.563,35.266,26.009,30,64,0.5
VER,93.289,31.903,35.254,26.132,30,65,0.5
VER,93.267,31.73,35.448,26.089,30,66,0.5
VER,93.501,31.72,35.573,26.208,30,67,0.5
VER,93.097,31.605,35.354,26.138,30,68,0.5
VER,93.129,31.578,35.441,26.11,30,69,0.5
VER,92.918,31.442,35.397,26.079,30,70,0.5
VER,92.807,31.402,35.279,26.126,30,71,0.5
VER,92.749,31.413,35.262,26.074,30,72,0.5
VER,92.92,31.36,35.419,26.141,30,73,0.5
VER,93.022,31.388,35.398,26.236,30,74,0.5
VER,92.668,31.331,35.313,26.024,30,75,0.5
VER,92.53,31.249,35.307,25.974,30,76,0.5
VER,92.926,31.35,35.491,26.085,30,77,0.5
VER,92.906,31.387,35.453,26.066,30,78,0.5
VER,111.938,34.111,46.78,31.047,30,79,0.5
VER,107.087,45.854,35.283,25.95,30,80,0.5
VER,92.298,31.146,35.182,25.97,30,81,0.5
VER,92.41,31.18,35.194,26.036,30,82,0.5
VER,92.515,31.06,35.072,26.383,30,83,0.5
VER,99.376,30.997,35.165,33.214,30,84,0.5
VER,146.519,48.739,56.064,41.716,30,85,0.5
VER,124.42,58.171,37.695,28.554,30,86,0.5
VER,101.077,36.388,37.212,27.477,30,87,0.5
VER,92.227,31.596,34.889,25.742,30,88,0.5
VER,91.611,30.895,34.877,25.839,30,89,0.5
VER,91.409,30.803,34.769,25.837,30,90,0.5
VER,91.456,30.881,34.84,25.735,30,91,0.5
VER,91.377,30.791,34.863,25.723,30,92,0.5
VER,91.526,30.847,34.938,25.741,30,93,0.5
VER,91.336,30.814,34.729,25.793,30,94,0.5
VER,91.487,30.938,34.881,25.668,30,95,0.5
VER,91.375,30.793,34.854,25.728,30,96,0.5
VER,91.455,30.89,34.778,25.787,30,97,0.5
VER,91.435,30.842,34.871,25.722,30,98,0.5
VER,91.452,30.814,34.908,25.73,30,99,0.5
VER,91.537,30.84,34.912,25.785,30,100,0.5
VER,91.788,30.951,35.099,25.738,30,101,0.5
VER,91.513,30.859,34.977,25.677,30,102,0.5
VER,91.261,30.775,34.797,25.689,30,103,0.5
VER,91.597,30.695,35.124,25.778,30,104,0.5
VER,91.338,30.531,35.085,25.722,30,105,0.5
VER,91.284,30.587,34.98,25.717,30,106,0.5
VER,91.428,30.619,35.113,25.696,30,107,0.5
VER,91.473,30.632,35.137,25.704,30,108,0.5
VER,91.546,30.627,35.09,25.829,30,109,0.5
VER,91.408,30.725,34.948,25.735,30,110,0.5
VER,91.49,30.749,34.993,25.748,30,111,0.5
VER,91.699,30.817,35.101,25.781,30,112,0.5
GAS,94.498,32.446,35.776,26.276,30,111,0.5
GAS,93.789,32.069,35.794,25.926,30,112,0.5
GAS,94.155,32.206,35.91,26.039,30,113,0.5
GAS,94.19,32.047,36.003,26.14,30,114,0.5
GAS,94.004,32.323,35.683,25.998,30,115,0.5
GAS,94.291,32.199,35.947,26.145,30,116,0.5
GAS,93.804,32.029,35.732,26.043,30,117,0.5
GAS,93.953,32.218,35.792,25.943,30,118,0.5
GAS,94.731,32.394,36.14,26.197,30,119,0.5
GAS,94.743,32.595,35.978,26.17,30,120,0.5
GAS,99.216,32.204,35.984,31.028,30,121,0.5
GAS,108.014,46.719,35.395,25.9,30,122,0.5
GAS,93.375,31.827,35.517,26.031,30,123,0.5
GAS,92.994,31.68,35.328,25.986,30,124,0.5
GAS,93.554,32.027,35.55,25.977,30,125,0.5
GAS,93.53,31.718,35.756,26.056,30,126,0.5
GAS,93.807,31.886,35.734,26.187,30,127,0.5
GAS,93.174,31.708,35.489,25.977,30,128,0.5
GAS,93.639,31.804,35.75,26.085,30,129,0.5
GAS,93.691,32.01,35.71,25.971,30,130,0.5
GAS,101.221,31.767,35.565,33.889,30,131,0.5
GAS,101.202,38.77,36.364,26.068,30,132,0.5
GAS,93.983,32.199,35.838,25.946,30,133,0.5
GAS,93.969,31.96,35.869,26.14,30,134,0.5
GAS,94.44,32.166,36.256,26.018,30,135,0.5
GAS,93.614,31.722,35.75,26.142,30,136,0.5
GAS,111.06,31.704,45.002,34.354,30,137,0.5
GAS,129.131,45.413,48.733,34.985,30,138,0.5
GAS,115.163,40.598,44.268,30.297,30,139,0.5
GAS,109.074,40.367,39.838,28.869,30,140,0.5
GAS,130.975,44.099,56.133,30.743,30,141,0.5
GAS,94.561,32.141,36.172,26.248,30,142,0.5
GAS,93.201,32.052,35.338,25.811,30,143,0.5
GAS,92.863,31.554,35.424,25.885,30,144,0.5
GAS,92.878,31.568,35.461,25.849,30,145,0.5
GAS,92.785,31.498,35.326,25.961,30,146,0.5
GAS,92.989,31.539,35.367,26.083,30,147,0.5
GAS,93.007,31.646,35.433,25.928,30,148,0.5
GAS,92.786,31.505,35.387,25.894,30,149,0.5
GAS,93.001,31.444,35.564,25.993,30,150,0.5
GAS,92.627,31.358,35.385,25.884,30,151,0.5
GAS,92.504,31.207,35.367,25.93,30,152,0.5
GAS,92.855,31.363,35.365,26.127,30,153,0.5
GAS,92.981,31.443,35.503,26.035,30,154,0.5
GAS,94.341,32.812,35.552,25.977,30,155,0.5
GAS,92.767,31.428,35.452,25.887,30,156,0.5
GAS,92.628,31.408,35.311,25.909,30,157,0.5
GAS,92.72,31.197,35.523,26.0,30,158,0.5
GAS,92.492,31.06,35.446,25.986,30,159,0.5
GAS,92.522,31.064,35.506,25.952,30,160,0.5
GAS,92.643,31.129,35.437,26.077,30,161,0.5
GAS,92.256,30.857,35.415,25.984,30,162,0.5
GAS,92.285,30.991,35.367,25.927,30,163,0.5
GAS,92.326,31.042,35.348,25.936,30,164,0.5
GAS,92.055,30.999,35.221,25.835,30,165,0.5
GAS,92.42,31.145,35.328,25.947,30,166,0.5
PER,93.181,31.695,35.497,25.989,30,113,0.5
PER,93.521,31.821,35.548,26.152,30,114,0.5
PER,93.425,31.725,35.532,26.168,30,115,0.5
PER,93.318,31.829,35.42,26.069,30,116,0.5
PER,93.198,31.696,35.537,25.965,30,117,0.5
PER,93.175,31.579,35.546,26.05,30,118,0.5
PER,93.147,31.845,35.375,25.927,30,119,0.5
PER,93.49,31.967,35.492,26.031,30,120,0.5
PER,93.579,31.952,35.658,25.969,30,121,0.5
PER,93.532,31.769,35.672,26.091,30,122,0.5
PER,93.755,31.911,35.596,26.248,30,123,0.5
PER,93.971,31.964,35.848,26.159,30,124,0.5
PER,93.832,31.882,35.804,26.146,30,125,0.5
